Frame Index,Time (s),Track ID,Class Name,Center X,Center Y,Width,Height
3,0.12,162,car,162.2220818778125,160.68278840820363,76.79922275318151,36.81863857017598
3,0.12,163,car,94.51934885616879,194.40240281743823,115.38797689390093,83.64091965267647
3,0.12,164,car,134.27740567051043,123.52568328193577,27.796169706026433,12.607397455455583
3,0.12,165,car,90.5051177097383,136.33912904311416,40.316407910469195,17.610202788875938
3,0.12,166,car,16.931620723470896,154.88960224564113,32.01394564458639,25.48258308397766
3,0.12,167,car,182.1843960632675,149.5940280965585,53.74934290536612,29.4533218106414
3,0.12,168,car,104.00198954344512,229.20324746122543,189.987655049196,88.35616903775042
4,0.16,162,car,162.16058128759255,160.8287303003732,77.545367860841,37.14443628572471
4,0.16,163,car,94.77459123857493,194.9148181787444,115.2383053929785,83.5288342323824
4,0.16,164,car,134.4857115832635,124.08547738581822,28.15887874459969,12.798757920050022
4,0.16,165,car,91.10820176635514,136.58457012439467,40.21964073017831,17.5577987864055
4,0.16,166,car,17.521597142078484,155.41057579696508,32.11675501105343,25.555800105098797
4,0.16,167,car,182.47548162889228,149.96843543595404,54.06402518336952,29.69187606332912
4,0.16,168,car,104.00577539773812,228.90639678872054,188.87135133218845,87.5037326482121
5,0.2,162,car,162.03015470375064,161.25163240164932,79.10334813699666,37.89521101286351
5,0.2,163,car,94.9235202870259,195.40272796039375,115.16233949047245,83.4683845922489
5,0.2,164,car,134.82144778901733,124.73555482925056,27.24859389004,12.389736319703204
5,0.2,165,car,91.15609301116518,137.1275298011634,40.36334775172196,17.607128619235908
5,0.2,166,car,17.83803757688863,155.74604284064998,31.902288704715843,25.370544691570842
5,0.2,167,car,182.35000512042745,150.90392915414952,54.020764273703776,29.729328693011183
5,0.2,168,car,104.00562693603061,229.30958104684217,190.1976363901257,87.75733095605318
6,0.24,162,car,162.0468098750838,162.06310071371723,79.4753352047307,38.04746103347077
6,0.24,163,car,94.8284019406264,195.8859123262941,115.13491143312488,83.45934757996375
6,0.24,164,car,134.46924389334228,125.6328713852033,25.777503292163544,11.676114002338494
6,0.24,165,car,91.36539507678158,137.80411324104892,41.3175908780519,18.041180506451212
6,0.24,166,car,18.189781985238266,156.65566847351454,31.289849876912562,24.856782705512728
6,0.24,167,car,181.94005985758218,151.7772653456986,54.98314717203115,30.342250807846767
6,0.24,168,car,104.00482017013229,230.33026621063001,192.18263785255203,88.30474777215449
7,0.28,162,car,161.6309113141682,162.7877030587611,78.98194341481839,37.77434587193838
7,0.28,163,car,94.89394878957276,196.46076468624005,114.95051503005811,83.33405382997753
7,0.28,164,car,134.09801080430893,126.42220685431175,25.41658138174769,11.48184534251159
7,0.28,165,car,91.4902969718726,138.40580326892496,40.9369360517574,17.86828827503797
7,0.28,166,car,18.66248658962636,157.25112855171224,31.524829051779154,25.07284108434817
7,0.28,167,car,182.29600307731243,152.36137473727646,55.45429180812923,30.756040295832122
7,0.28,168,car,104.00401641864269,231.00772845198816,194.71810274550688,89.12910012444544
8,0.32,162,car,161.33735682280232,163.41795790263723,79.37776973015451,37.964612426400265
8,0.32,163,car,94.92289777429507,196.99609773465056,113.98851772854348,82.6079832409504
8,0.32,164,car,134.48825646674442,127.06109157680092,25.709609270130258,11.62777803212721
8,0.32,165,car,90.89381095081671,139.01172484286855,40.06338009899724,17.40910624091461
8,0.32,166,car,18.845492368432808,157.72083352535637,31.620128963554635,25.1640667466649
8,0.32,167,car,182.92143897334242,152.95629115711625,55.039649403680244,30.72240812196793
8,0.32,168,car,104.0033557079835,231.10209370825362,193.8622391853135,88.27471382246969
9,0.36,162,car,161.05471732058544,163.68803799520236,78.48090373738094,37.50429733246389
9,0.36,163,car,94.79312638529926,197.29286661918167,113.63816680863138,82.34346697937383
9,0.36,164,car,134.06201248167486,127.57910077198251,26.03204628188486,11.755202155189266
9,0.36,165,car,90.831410645482,139.3864005489972,40.73006546592015,17.682592865018364
9,0.36,166,car,19.06107986805248,158.04886556010135,31.848108397101594,25.38638079646023
9,0.36,167,car,182.79661016155845,153.5935464266247,54.92910246392745,30.83256120764557
9,0.36,168,car,104.00277576913169,231.24996305941437,193.96581942310905,87.84644640569846
10,0.4,162,car,160.7179965910682,164.0233763337643,78.5237848128929,37.501760183304754
10,0.4,163,car,94.65233941249117,197.45392072764605,114.05136117378223,82.67362865772728
10,0.4,164,car,133.59595731350456,128.1285946652794,26.441857022567703,11.937229312495091
10,0.4,165,car,90.65900794828954,139.90843601813282,41.40688523518759,17.987734926120652
10,0.4,166,car,19.023632162796954,158.3779717736395,31.865770751313896,25.432300176008
10,0.4,167,car,182.81500262943305,154.4822599106331,53.79169209257731,30.314622231925938
10,0.4,168,car,104.00233332605283,231.4828897176443,195.07238170600417,87.90276050522311
11,0.44,162,car,159.79935798317737,164.95368494022574,77.5269047807007,36.89517887601119
11,0.44,163,car,94.00004418107979,198.1512661006219,113.12221536941232,81.99266768356736
11,0.44,164,car,133.51170837530617,129.38225980638595,25.857052315741228,11.654200797468206
11,0.44,165,car,90.87224819758106,140.66826892869386,42.16200297671183,18.37943955472312
11,0.44,166,car,18.788724404295976,159.10087368103012,32.00221049461342,25.557203796479257
11,0.44,167,car,182.4588834658996,155.33205580830347,53.1408720374412,30.006732914880274
11,0.44,168,car,104.0061201658342,231.63706636561605,194.3274986490121,87.56709489797942
12,0.48,162,car,159.16479726332028,165.16222925024977,78.26470718913141,37.180774143386685
12,0.48,163,car,93.32963907003098,198.57487690661105,112.75969525394439,81.70541848041469
12,0.48,164,car,132.96466540545632,129.98156009673193,25.592099898344827,11.500355087667685
12,0.48,165,car,90.7686047941279,141.0793586867871,42.44522800780918,18.558677313960317
12,0.48,166,car,18.14047138955654,159.59072681190992,31.97658576185281,25.529892363784427
12,0.48,167,car,182.38130807949787,155.9728971403963,52.72047494407076,29.826284641518214
12,0.48,168,car,104.00990700561557,231.7912430135878,193.5826154339422,87.23142929073572
13,0.52,162,car,158.5553115991308,165.81641185578306,77.5206879143112,36.67016327615403
13,0.52,163,car,92.72477652390918,198.85763991835512,112.57400078422772,81.55955397390542
13,0.52,164,car,132.50023445263793,130.2908556995414,25.369744461752603,11.348150691732144
13,0.52,165,car,90.57769622372251,141.39829300756088,42.34727611899484,18.557425954123943
13,0.52,166,car,17.586369646607395,159.79137590561393,31.871368491150633,25.44000686858766
13,0.52,167,car,182.1166841075995,156.2457495881785,52.65442716806788,29.817711786167877
13,0.52,168,car,104.00191731254688,232.07211578973892,194.19258288929086,86.86293456192186
13,0.52,170,keyboard,103.71930506531527,309.1644989467789,224.7597152089632,69.94384294763893
14,0.56,162,car,158.18539002712112,166.22230964592302,77.16271517900634,36.395037869272784
14,0.56,163,car,92.09643124527425,198.94112895442296,112.41319256563199,81.44388916817599
14,0.56,164,car,131.83851844130376,130.53368057944195,25.55368859845288,11.373853811211632
14,0.56,165,car,90.36811939766535,141.81992114396883,41.73207524158056,18.314947957652635
14,0.56,166,car,17.197471650982465,159.93719199237074,31.918623139811857,25.501633605946836
14,0.56,167,car,181.3639278330316,156.52373363262498,53.11233154498396,30.038888105129843
14,0.56,168,car,103.93683352966417,231.78830330994398,193.7348009551216,85.97824633756278
14,0.56,170,keyboard,103.27567777534816,310.3875438118431,236.19407702884524,73.50214640717877
15,0.6,162,car,157.45964433011028,166.0661114402849,77.39831659353442,36.45849936185908
15,0.6,163,car,91.56433733472649,199.10118321216794,113.0125143478082,82.01189153489668
15,0.6,164,car,131.34635415576514,130.65684981053226,25.534964022270117,11.304326513381739
15,0.6,165,car,89.87881656625724,142.06244748460279,39.83362343447007,17.436408899619636
15,0.6,166,car,16.7452825089187,160.01385547187164,31.875936943157644,25.492449194942907
15,0.6,167,car,181.35797229668697,156.63929360805253,52.04427775412822,29.336001780265008
15,0.6,168,car,103.91053653645788,231.7766070499641,194.278887312082,85.59747011965027
15,0.6,170,keyboard,102.83205048538105,311.6105886769073,247.62843875894725,77.06044986671861
16,0.64,162,car,156.5910441950869,166.0288231529414,78.16721951648887,36.84064223956074
16,0.64,163,car,91.0223968500471,199.0613587119751,113.06494988293207,82.09183770678959
16,0.64,164,car,130.58633969445813,130.83245978147286,24.980671677902535,10.969286301456691
16,0.64,165,car,89.25645143402363,142.28009372008995,40.77248639297734,17.88508618926531
16,0.64,166,car,16.476609922609228,160.12917775183885,31.58275055409351,25.25591989175348
16,0.64,167,car,180.86414638941915,156.85106420424705,52.39702612666409,29.427028255322313
16,0.64,168,car,103.93137351647158,231.3914293921535,193.56314254698646,84.59074932574626
16,0.64,170,keyboard,102.38842319541394,312.8336335419715,259.06280039926924,80.61875332625846
17,0.68,162,car,156.13280962693608,166.15878827034115,77.96545324632766,36.7323214427729
17,0.68,163,car,90.53484516558323,199.11169254279383,112.474699297309,81.65957081095522
17,0.68,164,car,130.27744332944278,131.15701587521485,24.53140196426314,10.672606891869577
17,0.68,165,car,88.99684772962362,142.58600908986762,40.85182355234598,17.934947443193522
17,0.68,166,car,16.422681466240096,160.28443146758042,31.42526007275935,25.131104565275166
17,0.68,167,car,180.2583894268295,156.99548897513,53.071869360141534,29.703790387801774
17,0.68,168,car,103.80444736178588,231.16044640009758,194.05240819525287,84.19655992849647
17,0.68,170,keyboard,101.94479590544682,314.0566784070357,270.49716194981113,84.1770567857983
18,0.72,162,car,156.01099318554498,166.40415863176617,77.22036462510667,36.319081904310735
18,0.72,163,car,90.59022969343056,199.23442593432173,112.55378532178419,81.74550551210464
18,0.72,164,car,130.25705343871275,131.47357340237065,24.449919504685838,10.553129035460984
18,0.72,165,car,88.92475124844285,142.7360261708621,40.676871395717626,17.856894911291846
18,0.72,166,car,16.40492416995494,160.33251633480586,31.36292456146686,25.081387755864284
18,0.72,167,car,180.1070617968869,157.0686653755726,53.03288585818652,29.60552985268768
18,0.72,168,car,103.82352105995724,231.48487899204804,196.26214819483482,84.69035447790134
18,0.72,170,keyboard,101.50116861547971,315.2797232720999,281.93152341057294,87.7353602453382
18,0.72,171,car,188.18072830882448,145.37604357025106,39.69866747918206,24.69408009578345
19,0.76,162,car,155.91091346907533,166.53899852656974,78.16402289178262,36.78514387758284
19,0.76,163,car,90.67889823059878,199.25448884577906,112.60345601314991,81.81367660084274
19,0.76,164,car,130.09199652723967,131.59660740563757,24.610632014966313,10.549386917631068
19,0.76,165,car,88.88991962601325,142.90925458471293,40.14067689061147,17.584895399393616
19,0.76,166,car,16.398582360218573,160.3007185338888,31.42753618358139,25.144559092074843
19,0.76,167,car,179.9383617377359,157.11912536856374,53.21365772329358,29.641417387904028
19,0.76,168,car,103.66133453108463,231.42407886790812,197.11038797752445,84.61772398829308
19,0.76,170,keyboard,101.0575413255126,316.50276813716414,293.3658847815547,91.29366370487804
19,0.76,171,car,188.1933477748625,145.44505726259297,39.58484698165367,24.622536268687867
