Frame Index,Time (s),Track ID,Class Name,Center X,Center Y,Width,Height,Speed
41,1.368109602815485,1,car,506.7819373818421,57.06979397645105,56.45973672045551,24.07165963918328,38.78304863609083
42,1.4014781297134238,1,car,505.61923331797544,56.877802004512134,57.35223400504617,24.31470553641268,35.316177993259885
43,1.4348466566113625,1,car,504.8354471178096,56.83026540311427,57.6478428825676,24.321361968868445,23.53194750926344
44,1.4682151835093011,1,car,503.48930918169907,56.737360914289624,58.43882408516481,24.61035670030035,40.43750748296905
45,1.5015837104072398,1,car,502.3729123399621,55.94733445899157,59.50329721227263,25.08738229918727,40.98641474764149
46,1.5349522373051785,1,car,501.3981360538452,55.302609751383244,61.281596194507244,25.947478693581296,35.02400942756361
47,1.5683207642031172,1,car,500.1327536606482,54.64508848405865,61.42189726501425,26.020875412700747,42.73541420100355
48,1.6016892911010558,1,car,498.60999956179154,54.13433208584834,62.279367883022246,26.43792357898971,48.13306739036767
49,1.6350578179989945,1,car,497.90356249380983,53.739411283190506,62.15382950574087,26.413339077977184,24.254305526471114
50,1.668426344896933,1,car,496.8195893904848,53.45771186177494,62.45207181468703,26.540068792995037,33.56392349862178
51,1.7017948717948717,1,car,495.73561628715976,53.176012440359386,62.75031442667034,26.666798508012903,33.56392349862145
52,1.7351633986928103,1,car,494.6516431838347,52.894313018943826,63.04855734169104,26.793528223030748,33.563923498621506
53,1.768531925590749,1,car,492.66281195062277,52.041031914513766,64.5291828749211,27.536121528155228,64.85597674945824
54,1.8019004524886877,1,car,491.4582647666217,51.871954478904975,65.28879285490967,28.04031931464685,36.452183407108
55,1.8352689793866264,1,car,490.2885514042674,51.55432754192291,65.78619091625728,28.25393548994991,36.323780488154384
56,1.868637506284565,1,car,489.11883804191314,51.236700604940836,66.28358922472131,28.467551665252977,36.32378048815443
57,1.9020060331825037,1,car,487.94912467955885,50.91907366795878,66.78098778030181,28.681167840556057,36.32378048815432
58,1.9353745600804424,1,car,486.77941131720456,50.60144673097672,67.27838658299885,28.89478401585913,36.32378048815432
59,1.968743086978381,1,car,485.6096979548503,50.28381979399465,67.77578563281236,29.108400191162197,36.323780488154384
60,2.0021116138763198,1,car,484.439984592496,49.96619285701258,68.27318492974229,29.322016366465263,36.32378048815443
61,2.035480140774258,1,car,483.2702712301417,49.64856592003051,68.7705844737888,29.53563254176833,36.323780488154675
62,2.068848667672197,1,car,483.1210937888664,51.46741643770607,62.85586428997715,26.876412252108096,54.690992045306956
63,2.1022171945701356,1,car,481.9682974036198,51.63189519224474,62.33925360651932,26.568994221717844,34.897285933650906
64,2.1355857214680745,1,car,481.1075092908371,51.68792965010947,63.291080900788415,27.07222091407389,25.851006735959174
65,2.168954248366013,1,car,480.6042306703882,51.352736562188404,63.3380964682259,27.247566849696042,18.121412989141145
66,2.202322775263952,1,car,479.66680673712983,51.250406132914165,62.746442340985254,27.028493758685592,28.25994260679469
67,2.2356913021618903,1,car,479.3458109087089,51.153102886250046,62.83388635001967,27.136889848392812,10.051972178541375
68,2.269059829059829,1,car,478.42785647401865,51.02823089383459,62.89740690718537,27.16432216026218,27.76295320241807
69,2.3024283559577676,1,car,477.50990203932855,50.903358901419125,62.96092746967986,27.19175447213155,27.762953202413406
70,2.3357968828557065,1,car,476.59194760463845,50.778486909003675,63.02444803750308,27.219186784000925,27.762953202412977
71,2.369165409753645,1,car,475.77693287849206,50.82756506538939,56.98265494462038,24.839594926203468,24.468897702573706
72,2.4025339366515834,1,car,474.97347430300755,50.66534532184721,56.53076676147009,24.928939194933633,24.564201889588293
73,2.4359024635495223,1,car,474.50594297606744,50.69152443812281,56.002451818291036,24.94314337412616,14.033094603162912
74,2.469270990447461,1,car,473.79111334091954,50.66783915145956,55.710382858474816,25.11003701143546,21.43402751496506
75,2.5026395173453997,1,car,473.1689680409865,50.54036721904341,54.93827854288088,25.009740264052894,19.032005000382842
76,2.536008044243338,1,car,472.43443870298256,50.46501983662414,54.8972670978639,25.299544589032912,22.128149733676114
77,2.569376571141277,1,car,471.5611268774186,50.53584517724259,54.159875077012714,25.29358810042762,26.257649277249442
78,2.6027450980392155,1,car,470.7606007602841,50.478953217172474,52.9051385037572,25.03151241448169,24.050962103868407
79,2.6361136249371544,1,car,469.89115463481517,50.48426637992534,52.48128002290349,25.07131829281205,26.056360302529633
80,2.669482151835093,1,car,469.5963196896789,50.43931363157205,51.8186693446325,25.06974234555465,8.937828603867189
81,2.7028506787330318,1,car,468.84319344569957,50.37933037552133,51.696665735747274,25.010848960664887,22.641430168233303
82,2.73621920563097,1,car,468.0900672017202,50.31934711947061,51.57466340843331,24.95195557577513,22.641430168233594
83,2.769587732528909,1,car,467.33694095774075,50.2593638634199,51.4526623626906,24.893062190885374,22.64143016823669
84,2.8029562594268476,1,car,466.58381471376134,50.19938060736918,51.33066259851921,24.83416880599561,22.641430168235306
85,2.8363247863247865,1,car,465.83068846978193,50.13939735131848,51.20866411591908,24.775275421105853,22.641430168234955
86,2.869693313222725,1,car,465.0775622258025,50.07941409526776,51.086666914890316,24.71638203621609,22.641430168235306
87,2.9030618401206634,1,car,464.32443598182306,50.01943083921704,50.964670995432755,24.657488651326325,22.641430168237
88,2.9364303670186023,1,car,463.57130973784365,49.95944758316634,50.84267635754651,24.59859526643657,22.641430168234955
89,2.9697988939165407,1,car,462.8181834938643,49.899464327115616,50.72068300123158,24.539701881546804,22.641430168233605
90,3.0031674208144796,1,car,462.06505724988494,49.8394810710649,50.598690926487905,24.480808496657048,22.641430168233292
91,3.036535947712418,1,car,461.3119310059055,49.77949781501419,50.47670013331549,24.42191511176729,22.64143016823699
92,3.069904474610357,1,car,460.55880476192607,49.71951455896347,50.35471062171439,24.363021726877527,22.641430168235004
93,3.1032730015082954,1,car,459.8056785179467,49.65953130291277,50.232722391684604,24.30412834198777,22.641430168233555
94,3.1366415284062343,1,car,459.05255227396725,49.59954804686205,50.110735443226076,24.245234957098006,22.641430168236703
95,3.170010055304173,1,car,458.29942602998784,49.539564790811326,49.988749776338864,24.186341572208242,22.641430168235306
96,3.2033785822021117,1,car,457.54629978600843,49.47958153476063,49.86676539102291,24.127448187318485,22.641430168234955
97,3.23674710910005,1,car,456.7931735420291,49.419598278709906,49.74478228727827,24.06855480242872,22.641430168233605
98,3.270115635997989,1,car,456.0400472980496,49.35961502265919,49.62280046510489,24.009661417538965,22.64143016823669
99,3.3034841628959275,1,car,455.28692105407015,49.29963176660848,49.500819924502764,23.950768032649208,22.64143016823699
100,3.336852689793866,1,car,454.5337948100908,49.23964851055776,49.37884066547201,23.891874647759444,22.641430168233605
101,3.370221216691805,1,car,453.78066856611144,49.17966525450706,49.25686268801252,23.832981262869687,22.641430168233253
102,3.4035897435897433,1,car,453.027542322132,49.119681998456336,49.13488599212428,23.774087877979923,22.641430168237
103,3.436958270487682,1,car,452.27441607815257,49.059698742405615,49.01291057780736,23.71519449309016,22.641430168235004
104,3.4703267973856207,1,car,451.52128983417316,48.999715486354916,48.8909364450617,23.656301108200402,22.641430168235257
105,3.5036953242835596,1,car,422.5632867818774,48.856695996510055,48.665331328324385,24.116419741131722,867.834421197293
105,3.5036953242835596,2,car,433.0078038276156,49.002249560003534,64.88652465339828,24.38825718781313,0
106,3.537063851181498,1,car,421.7985436784619,48.97499439902283,48.291130353031235,24.173704556574215,23.190679853440745
106,3.537063851181498,2,car,431.9323062603564,49.21553670289393,64.62151498034467,24.274123890563395,32.8585863251497
107,3.570432378079437,1,car,419.96332051094,48.92952848594385,48.23588344776812,24.1462362476217,55.01550230798394
107,3.570432378079437,2,car,431.21550197347074,49.3237135715458,64.09785537476671,24.07741880248524,21.724696315988155
108,3.6038009049773754,1,car,418.12809734341795,48.88406257286486,48.180637393953475,24.118767938669187,55.01550230798808
108,3.6038009049773754,2,car,430.498697686585,49.43189044019768,63.57419576740244,23.88071371440708,21.72469631599013
109,3.6371694318753143,1,car,419.8395499594616,49.42399106242605,49.05300370690719,24.45066535903733,53.78124806720487
109,3.6371694318753143,2,car,429.78189339969924,49.54006730884955,63.05053615825199,23.684008626328918,21.724696315989842
110,3.6705379587732527,1,car,419.9359961044173,49.47251475437155,50.01680788362381,24.67659761705059,3.235529228140388
110,3.6705379587732527,2,car,429.0650891128135,49.648244177501425,62.52687654731528,23.487303538250764,21.72469631599013
111,3.7039064856711916,1,car,419.38332903318087,49.53646885940441,50.401990360316915,24.68807022673409,16.673050068066065
111,3.7039064856711916,2,car,428.34828482592775,49.75642104615329,62.00321693459233,23.290598450172602,21.724696315989807
112,3.73727501256913,1,car,418.20818952613,49.564972501902744,50.472660756121684,24.72283599747084,35.22736096283761
112,3.73727501256913,2,car,421.5479999105771,49.800147082032325,64.20183863601716,24.34485500942668,203.79759389913394
113,3.770643539467069,1,car,418.1725368795077,49.8094702259932,50.735786827396794,24.57982669986977,7.4046866145218075
113,3.770643539467069,2,car,420.07393845999525,49.900301264691734,64.09374213937781,24.303866644521584,44.27705166484722
114,3.8040120663650074,1,car,417.8387673471052,49.8424283578225,51.10953917819916,24.45204785497114,10.051172301572137
114,3.8040120663650074,2,car,418.5998770094134,50.00045544735114,63.98564565176474,24.26287827961648,44.27705166484781
115,3.837380593262946,1,car,417.3708292235134,49.68242144749474,51.20650700149582,24.168109556851775,14.820506523168687
115,3.837380593262946,2,car,417.1258155588316,50.10060963001055,63.87754917317801,24.221889914711383,44.27705166484441
116,3.870749120160885,1,car,417.1352164284224,49.593378493151306,52.168868534694695,24.33927572153909,7.548341230775085
116,3.870749120160885,2,car,415.6517541082498,50.20076381266996,63.76945270361762,24.180901549806286,44.27705166484552
117,3.9041176470588232,1,car,416.718661964508,49.29362518516568,52.38887621331645,24.142251407161595,15.379628421303087
117,3.9041176470588232,2,car,414.177692657668,50.30091799532937,63.6613562430835,24.139913184901182,44.27705166484611
118,3.937486173956762,1,car,416.3100014461096,49.25256017845905,52.964609037572814,24.114081492375163,12.308562012116772
118,3.937486173956762,2,car,412.7036312070862,50.40107217798878,63.55325979157567,24.098924819996085,44.27705166484552
119,3.9708547008547006,1,car,415.34486957795093,49.326920135388875,54.343917467262656,24.43906769804567,29.009138366807374
119,3.9708547008547006,2,car,411.22956975650436,50.50122636064819,63.44516334909417,24.05793645509098,44.27705166484611
120,4.0042232277526395,1,car,414.53262086739494,49.46987730125538,55.8387281018376,24.83214372652389,24.71589838023385
120,4.0042232277526395,2,car,409.75550830592255,50.6013805433076,63.33706691563896,24.016948090185878,44.27705166484552
121,4.037591754650578,1,car,414.0082410558472,49.52043323289852,56.88761753297865,25.027189381464282,15.787668651924196
121,4.037591754650578,2,car,408.28144685534073,50.70153472596701,63.22897049121002,23.97595972528078,44.27705166484552
122,4.070960281548516,1,car,413.6473025786835,49.61328030887188,57.97534148477041,25.28332476885413,11.168880760053673
122,4.070960281548516,2,car,406.807385404759,50.80168890862642,63.12087407580742,23.934971360375677,44.277051664845
123,4.104328808446455,1,car,413.40698124997783,49.70559367864311,59.23536611302313,25.662120104524142,7.715097793273208
123,4.104328808446455,2,car,405.3333239541771,50.901843091285826,63.0127776694311,23.89398299547058,44.27705166484722
124,4.137697335344394,1,car,413.06067982897264,49.82537725247053,60.53811700731893,26.09273751241399,10.981380851203253
124,4.137697335344394,2,car,403.8592625035953,51.001997273945236,62.90468127208112,23.852994630565483,44.27705166484552
125,4.171065862242333,1,car,412.63694050643005,49.933629312854194,61.89751391971828,26.56453999493629,13.10661048783445
125,4.171065862242333,2,car,402.3852010530135,51.102151456604645,62.79658488375742,23.81200626566038,44.27705166484552
126,4.204434389140271,1,car,412.2398616179916,50.001116597948894,62.696989061693216,26.820245307223068,12.07044920447281
126,4.204434389140271,2,car,400.91113960243166,51.202305639264054,62.68848850446,23.771017900755282,44.2770516648467
127,4.23780291603821,1,car,411.84000390048897,50.09803228796385,63.40534635686731,27.037188428407276,12.330034998594408
127,4.23780291603821,2,car,399.43707815184985,51.30245982192346,62.58039213418891,23.73002953585018,44.27705166484552
128,4.271171442936149,1,car,411.42172602012755,50.164807476158785,63.826301479799554,27.109350086576008,12.693831132761714
128,4.271171442936149,2,car,397.96301670126803,51.40261400458287,62.47229577294411,23.689041170945075,44.27705166484552
129,4.304539969834087,1,car,410.84854019812235,50.18619810369048,64.0895267612807,27.096854989544568,17.189395910247292
129,4.304539969834087,2,car,396.4889552506862,51.50276818724228,62.36419942072564,23.648052806039978,44.2770516648467
130,4.337908496732026,1,car,410.46879258805785,50.27666052936796,64.07802392925873,26.95387940297814,11.698862032926899
130,4.337908496732026,2,car,395.0148938001044,51.60292236990169,62.25610307753345,23.607064441134874,44.27705166484552
131,4.371277023629965,1,car,409.8525251745721,50.388361982514404,64.58822928807137,27.103897293549906,18.769447723980775
131,4.371277023629965,2,car,393.5408323495226,51.7030765525611,62.1480067433676,23.566076076229777,44.27705166484552
132,4.404645550527904,1,car,409.2624004885773,50.49989468334289,64.90822254247405,27.17566232433699,17.998156452231346
132,4.404645550527904,2,car,392.0667708989408,51.80323073522051,62.03991041822803,23.52508771132468,44.27705166484552
133,4.438014077425842,1,car,408.70095955043126,50.5311830070627,65.04626045091595,27.175635969884368,16.851570685877906
133,4.438014077425842,2,car,390.59270944835896,51.90338491787992,61.93181410211474,23.484099346419576,44.2770516648467
134,4.4713826043237805,1,car,408.30181094963007,50.509728966553,65.48008401505894,27.306633163647064,11.979095098920912
134,4.4713826043237805,2,car,389.1186479977772,52.00353910053933,61.82371779502779,23.44311098151448,44.27705166484382
135,4.504751131221719,1,car,407.57880800582365,50.652493399346966,65.65237523122653,27.31919522042884,22.085581591456886
135,4.504751131221719,2,car,387.64458654719533,52.10369328319874,61.71562149696712,23.402122616609375,44.27705166484722
136,4.538119658119658,1,car,406.3759400670765,50.828016167341715,65.66957106246497,27.332279845426974,36.429736640309514
136,4.538119658119658,2,car,386.17052509661346,52.203847465858146,61.607525207932724,23.36113425170427,44.27705166484722
137,4.571488185017596,1,car,405.1657130194892,50.87439535593987,65.72205129036553,27.368281597877306,36.29514163154386
137,4.571488185017596,2,car,384.6964636460317,52.304001648517556,61.49942892792467,23.320145886799175,44.277051664845
138,4.604856711915535,1,car,404.25908115838706,50.8682980998311,65.81196211110131,27.460733450311707,27.170883695120207
138,4.604856711915535,2,car,383.22240219544983,52.404155831176965,61.39133265694289,23.27915752189407,44.27705166484722
139,4.638225238813474,1,car,403.64982287382804,50.87469171944707,65.6372184286966,27.44802800352528,18.259476456741858
139,4.638225238813474,2,car,381.7483407448681,52.504310013836374,61.283236394987455,23.23816915698898,44.27705166484382
140,4.671593765711413,1,car,403.2954157649219,50.90460455116867,65.46149574257078,27.41402234917699,10.65876321312725
140,4.671593765711413,2,car,380.2742792942862,52.60446419649578,61.1751401420583,23.197180792083877,44.27705166484722
141,4.704962292609351,1,car,403.04785955277,50.755953751566864,65.37057041972395,27.399746365542164,8.653601173529086
141,4.704962292609351,2,car,378.80021784370444,52.70461837915519,61.067043898155475,23.15619242717878,44.277051664845
142,4.73833081950729,1,car,402.67638443405406,50.788164528543575,65.32209691287358,27.398849938092383,11.174272399927732
142,4.73833081950729,2,car,377.3261563931227,52.8047725618146,60.958947663278934,23.115204062273676,44.27705166484382
143,4.771699346405229,1,car,402.2648334828513,50.920686529865975,65.44771403620803,27.49741043017582,12.95715778997716
144,4.805067873303167,1,car,401.7384055316157,51.091304571169054,65.31790781187158,27.444998681034278,16.58409313751863
145,4.838436400201106,1,car,401.2627471542083,51.2353769041642,65.44127325155887,27.500213470963466,14.894236205863935
146,4.871804927099045,1,car,400.88337662691015,51.22861990814483,65.64535980270506,27.62564349607878,11.370915424601124
147,4.905173453996984,1,car,400.48934727855726,51.195080438871614,66.20680490717535,27.94527917067871,11.851113476696584
148,4.938541980894922,1,car,399.9977800871619,51.197996227346266,66.65215534878212,28.23352999197857,14.731721316124194
149,4.9719105077928605,1,car,399.76023914272776,51.27601321321772,66.68091146141381,28.310598954974388,7.492830003520167
150,5.005279034690799,1,car,399.46619986248993,51.425241385401236,66.41303325590388,28.234570630783615,9.881752133988
151,5.038647561588738,1,car,398.99889756051687,51.54657541658399,66.42273250759621,28.309939930979603,14.468647737681149
152,5.072016088486676,1,car,398.65967720273363,51.633815713352604,66.58555633110211,28.466958849339598,10.49668553237128
153,5.105384615384615,1,car,398.29647340653617,51.69047274169129,66.58558639107247,28.559832803018466,11.016257006964137
154,5.138753142282554,1,car,397.7888597912919,51.82680849732477,66.39113817834976,28.579142823056188,15.751473954643473
155,5.172121669180493,1,car,397.1850540353182,51.96582363634917,65.67034661206668,28.377140938067278,18.568454363087653
156,5.205490196078431,1,car,396.8513602665711,52.14790371550386,65.4309659287091,28.386083496035866,11.392103751978564
157,5.23885872297637,1,car,396.3763768776169,51.993021209943194,65.54813925342535,28.564630180200858,14.97212178267324
158,5.272227249874309,1,car,396.02187415829064,52.01774807389741,65.41309797647017,28.64633235139636,10.649676981274052
159,5.305595776772247,1,car,395.7494276439325,52.11428472897518,65.11445643799709,28.658415663041914,8.662174158168044
160,5.338964303670186,1,car,395.31304001059584,52.16594295162807,64.53533711039137,28.543683845858133,13.169132942006259
161,5.372332830568125,1,car,395.16079261219625,52.51340754827059,64.77139221844453,28.8622990936937,11.368674561523596
162,5.4057013574660635,1,car,395.00670557709645,52.69579245901056,64.36338004863791,28.846101295301253,7.155291409503539
163,5.4390698843640015,1,car,394.7929289282671,52.97936384090646,64.59701865489575,29.124649385337115,10.64248902824669
164,5.47243841126194,1,car,394.6170028098064,53.11357509393619,64.20330957322847,29.098717064519178,6.631250982092728
165,5.505806938159879,1,car,394.38115673882885,53.19038317807196,63.8411780359333,29.082165712701098,7.433291971903561
166,5.539175465057818,1,car,394.20095620195104,53.29630745623522,63.46872147781852,29.05598188136331,6.26418901138156
167,5.572543991955756,1,car,393.9099018929646,53.35833734947554,62.762895727436955,28.822507793404824,8.918309710087478
168,5.605912518853695,1,car,393.63462985457045,53.514150191701404,62.491718853421446,28.800425678794426,9.479306896068966
169,5.639281045751634,1,car,393.4099995784747,53.586201841595084,62.27568223439005,28.804265332776843,7.069624301715484
170,5.672649572649573,1,car,393.23618168630765,53.63508172254425,62.222294990997284,28.87624663497921,5.411086007328751
171,5.706018099547511,1,car,393.0958928045011,53.703999627870814,62.232801474516464,28.98264770934116,4.684146386603963
172,5.73938662644545,1,car,392.90393332412464,53.77429702965073,62.142360565545516,29.04779672446331,6.126324795370289
173,5.772755153343389,1,car,392.5933979269462,53.85279465705533,62.23266082708727,29.224486516820228,9.598959968964063
174,5.806123680241327,1,car,392.30384854573146,53.97380558787219,62.39440419632285,29.44821262962156,9.40464647317118
175,5.839492207139266,1,car,391.96422534816304,54.01996233520556,62.42356603743241,29.634915186113147,10.271515181132647
176,5.8728607340372045,1,car,391.8427283516403,54.07222941707529,62.327847453112724,29.757941592958872,3.9636900070844017
177,5.906229260935143,1,car,391.6700335436025,54.10977614679561,62.09505353413357,29.79321889745799,5.296287834922935
178,5.9395977878330815,1,car,391.5512721457511,54.13957548101009,61.79865580754472,29.783762156864967,3.6694135646430985
179,5.97296631473102,1,car,391.4866720164637,54.228158625477256,61.66680940485776,29.83470100466171,3.2856243807720475
180,6.006334841628959,1,car,391.509298866516,54.3234972373489,61.48677637091481,29.834793316780413,2.936505497374139
181,6.039703368526898,1,car,391.1996533363274,54.36271862084983,61.2321675594697,29.80223782445873,9.353713561975969
182,6.073071895424836,1,car,391.24592030011627,54.419832927538465,61.571503037089485,30.024070925812318,2.20276123967904
183,6.106440422322775,1,car,391.0641113311139,54.44397354052953,61.45467301887311,30.04055841826778,5.496336819054635
184,6.139808949220714,1,car,390.73434000563435,54.45531528491483,61.252172540314746,30.052818070840715,9.888548744303495
185,6.173177476118653,1,car,390.5019392726259,54.462700663464716,60.99090629525767,30.033280615186243,6.968184503313439
186,6.206546003016591,1,car,389.8859360383061,54.88613826841435,60.22719718213949,29.774205874851887,22.401411443875723
187,6.23991452991453,1,car,389.48652542560563,55.03918723764488,59.832846108765125,29.721473320802495,12.818361782564565
188,6.273283056812469,1,car,389.32826748359554,55.0576743356156,59.72317960159069,29.816442213056327,4.774980937402871
189,6.306651583710407,1,car,389.1941264115327,55.11639627619056,59.32375502761994,29.743126235565704,4.388302511464377
190,6.340020110608346,1,car,389.1270386289067,55.10457320937658,59.23080587357373,29.824508910103845,2.0414932598551494
191,6.3733886375062845,1,car,389.2137408703936,54.76149986604884,59.38582819792083,30.04786199031159,10.604590796971296
192,6.406757164404223,1,car,388.8665014728506,54.69137183198474,59.15946840790417,30.120067418501968,10.616294539719059
193,6.440125691302161,1,car,388.4963184371743,54.93754070193384,58.348026523242254,29.87720114116331,13.322767431570902
194,6.4734942182001,1,car,388.41849813884664,54.986237881175185,58.01947586387843,29.873613065753823,2.7511237916302167
195,6.506862745098039,1,car,388.3512691893243,55.01921170435871,57.79837614767922,29.91923837091418,2.244028789558518
196,6.540231271995978,1,car,388.17480087605486,55.02148062419144,57.626861118496265,30.01361250999252,5.288902905021013
197,6.573599798893916,1,car,388.0579160208979,55.10664668224287,57.21056229918133,29.967467997243688,4.334063728769737
198,6.606968325791855,1,car,387.88123464925275,55.13219457699451,56.967728505785544,30.03170807925889,5.349918884487791
199,6.640336852689794,1,car,387.84057712753,55.18033105554919,56.64531575402532,30.036528860072202,1.8882812339328734
200,6.673705379587732,1,car,387.9129342445227,55.257133420545976,56.32209484461583,30.042878856310253,3.16221656659018
201,6.707073906485671,1,car,387.91053628469433,55.32573167733877,56.03902114294618,30.0758705334717,2.05703285713421
202,6.74044243338361,1,car,387.8500211060966,55.35958883497581,55.65057183908078,30.05185561917662,2.0780834668260337
203,6.773810960281549,1,car,387.66009986776237,55.39438934599332,55.26660099570819,30.04218030918259,5.7863890376306175
204,6.807179487179487,1,car,387.40533383028634,55.4598000919555,55.25672034095453,30.258532321458915,7.882550097925825
205,6.8405480140774255,1,car,387.277510239402,55.50307903354029,54.98648289524817,30.3111550319531,4.044278337285664
206,6.873916540975364,1,car,387.25224295882026,55.54693524539213,54.67712237197304,30.326113849516886,1.5168261675279093
207,6.907285067873303,1,car,387.34218040450844,55.533077966091085,54.590806199764245,30.471419164317496,2.727082539134364
208,6.940653594771241,1,car,387.38739444124775,55.54767373786605,54.405909347545276,30.566505238722094,1.423842656723281
209,6.97402212166918,1,car,387.32930967748575,55.549386719826444,54.02812790964316,30.55138111532213,1.7414618657690157
210,7.007390648567119,1,car,387.44589356601233,55.52935209470634,53.66835902035541,30.57213561943646,3.5450414675379753
211,7.040759175465058,1,car,387.53325834855127,55.43959145311044,52.94883210390975,30.39680052145122,3.7537781054572417
212,7.074127702362996,1,car,387.3968768076559,55.43167249165369,52.36764179057576,30.29948461209578,4.0940151225346035
213,7.107496229260935,1,car,387.34167350122823,55.444344339564026,52.37447671756041,30.304885974913333,1.6973790736504828
214,7.140864756158874,1,car,387.28647019480076,55.45701618747436,52.381310753219964,30.310287337730884,1.697379073645502
215,7.174233283056812,1,car,387.23126688837317,55.46968803538469,52.38814389755447,30.315688700548435,1.6973790736488674
216,7.207601809954751,1,car,387.7905955808667,55.792451190089146,52.67227076055025,30.87734999627814,19.352800678967217
217,7.24097033685269,1,car,387.79385917175364,55.83462528788114,52.76908446630358,30.93567422142806,1.2676671024666204
218,7.2743388637506285,1,car,387.8689936065185,55.86731996475143,52.42250819514118,31.154978427001055,2.4556003274963354
219,7.307707390648567,1,car,387.86599463939433,55.96851773622813,52.13828593021691,31.391996654444895,3.0340625704722717
220,7.3410759175465055,1,car,387.85441982493967,56.03252413707307,51.69823649841169,31.47620640385791,1.9492789437461358
221,7.374444444444444,1,car,387.8612570833591,56.081726046321634,51.84369830459838,31.566660861936306,1.4886692998240691
222,7.407812971342383,1,car,387.7296005853258,56.225081359599656,51.02845809922968,31.47904034742104,5.832999071390648
223,7.441181498240321,1,car,387.7156945868451,56.33167071596207,50.242513955497714,31.359201424641,3.221378050796343
224,7.47455002513826,1,car,387.70767433396435,56.39553558950773,50.322492799479164,31.41119849960588,1.9289584405400382
225,7.507918552036199,1,car,387.69965408108374,56.459400463053385,50.40246062241437,31.463195574570754,1.9289584405394022
226,7.541287078934138,1,car,387.69163382820295,56.52326533659905,50.482417424303264,31.515192649535635,1.9289584405404616
227,7.574655605832076,1,car,387.68361357532234,56.587130210144714,50.56236320514597,31.567189724500523,1.928958440539665
228,7.608024132730015,1,car,387.6755933224416,56.650995083690376,50.64229796494243,31.619186799465403,1.9289584405400382
229,7.641392659627954,1,car,387.667573069561,56.71485995723603,50.72222170369264,31.671183874430277,1.9289584405394022
230,7.674761186525892,1,car,387.6595528166803,56.7787248307817,50.8021344213966,31.723180949395157,1.9289584405403004
231,7.708129713423831,1,car,387.65153256379966,56.84258970432736,50.882036118054316,31.775178024360045,1.9289584405396136
232,7.74149824032177,1,car,387.64351231091894,56.90645457787302,50.96192679366578,31.827175099324926,1.9289584405400382
233,7.7748667672197085,1,car,387.6354920580383,56.970319451418675,51.041806448231,31.8791721742898,1.9289584405394022
234,7.8082352941176465,1,car,387.6873856782022,57.248933839762685,50.17143982229362,32.52419960012627,8.493210923170546
235,7.841603821015585,1,car,387.67973251434137,57.319578054319614,48.67038687111045,32.46051828535347,2.1294782992890964
236,7.874972347913524,1,car,387.62454191458863,57.34540935238479,47.475929725671335,32.39013224569914,1.8261672223932388
237,7.908340874811463,1,car,387.63761328217004,57.35112379809295,46.648349434500574,32.600180035759976,0.427525234621188
238,7.941709401709401,1,car,387.720465385363,57.37300386897046,45.69943751277623,32.51450908248157,2.568064311107861
